doc_id,origin,title,normalized_title,source_url,source_slug,fallback_slug,canonical_slug,section_or_category,local_path
new:developer/schema/controls/icon,preview,Icon Control Schema,icon control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/icon/,icon,icon,icon,developer/schema,
new:developer/schema/controls/image-gallery,preview,Image Gallery Control Schema,image gallery control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/image-gallery/,image-gallery,image-gallery,image-gallery,developer/schema,
new:developer/schema/controls/image,preview,Image Control Schema,image control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/image/,image,image,image,developer/schema,
new:developer/schema/controls/justify-content,preview,Justify Content Control Schema,justify content control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/justify-content/,justify-content,justify-content,justify-content,developer/schema,
new:developer/schema/controls/link,preview,Link Control Schema,link control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/link/,link,link,link,developer/schema,
new:developer/schema/controls/number,preview,Number Control Schema,number control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/number/,number,number,number,developer/schema,
new:developer/schema/controls/query-list,preview,Query List Control Schema,query list control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/query-list/,query-list,query-list,query-list,developer/schema,
new:developer/schema/controls/query,preview,Query Control Schema,query control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/query/,query,query,query,developer/schema,
new:developer/schema/controls/repeater,preview,Repeater Control Schema,repeater control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/repeater/,repeater,repeater,repeater,developer/schema,
new:developer/schema/controls/select,preview,Select Control Schema,select control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/select/,select,select,select,developer/schema,
new:developer/schema/controls/spacing,preview,Spacing Control Schema,spacing control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/spacing/,spacing,spacing,spacing,developer/schema,
new:developer/schema/controls/svg,preview,Svg Control Schema,svg control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/svg/,svg,svg,svg,developer/schema,
new:developer/schema/controls/text-align,preview,Text Align Control Schema,text align control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/text-align/,text-align,text-align,text-align,developer/schema,
new:developer/schema/controls/text-shadow,preview,Text Shadow Control Schema,text shadow control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/text-shadow/,text-shadow,text-shadow,text-shadow,developer/schema,
new:developer/schema/controls/text,preview,Text Control Schema,text control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/text/,text,text,text,developer/schema,
new:developer/schema/controls/textarea,preview,Textarea Control Schema,textarea control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/textarea/,textarea,textarea,textarea,developer/schema,
new:developer/schema/controls/transform,preview,Transform Control Schema,transform control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/transform/,transform,transform,transform,developer/schema,
new:developer/schema/controls/typography,preview,Typography Control Schema,typography control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/typography/,typography,typography,typography,developer/schema,
new:developer/schema/controls/video,preview,Video Control Schema,video control schema,https://academy-preview.bricksbuilder.io/developer/schema/controls/video/,video,video,video,developer/schema,
new:developer/schema/elements/accordion-nested,preview,Accordion (Nestable) Schema,accordion nestable schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/accordion-nested/,accordion-nested,accordion-nested,accordion-nested,developer/schema,
new:developer/schema/elements/accordion,preview,Accordion Schema,accordion schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/accordion/,accordion,accordion,accordion,developer/schema,
new:developer/schema/elements/alert,preview,Alert Schema,alert schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/alert/,alert,alert,alert,developer/schema,
new:developer/schema/elements/animated-typing,preview,Anim. Typing Schema,anim typing schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/animated-typing/,animated-typing,animated-typing,animated-typing,developer/schema,
new:developer/schema/elements/audio,preview,Audio Schema,audio schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/audio/,audio,audio,audio,developer/schema,
new:developer/schema/elements/back-to-top,preview,Back To Top Schema,back to top schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/back-to-top/,back-to-top,back-to-top,back-to-top,developer/schema,
new:developer/schema/elements/block,preview,Block Schema,block schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/block/,block,block,block,developer/schema,
new:developer/schema/elements/breadcrumbs,preview,Breadcrumbs Schema,breadcrumbs schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/breadcrumbs/,breadcrumbs,breadcrumbs,breadcrumbs,developer/schema,
new:developer/schema/elements/button,preview,Button Schema,button schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/button/,button,button,button,developer/schema,
new:developer/schema/elements/carousel,preview,Carousel Schema,carousel schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/carousel/,carousel,carousel,carousel,developer/schema,
new:developer/schema/elements/code,preview,Code Schema,code schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/code/,code,code,code,developer/schema,
new:developer/schema/elements/common/conditions,preview,Element Conditions Schema,element conditions schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/conditions/,conditions,conditions,conditions,developer/schema,
new:developer/schema/elements/common/element,preview,Element Schema,element schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/element/,element,element,element,developer/schema,
new:developer/schema/elements/common/interactions,preview,Element Interactions Schema,element interactions schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/interactions/,interactions,interactions,interactions,developer/schema,
new:developer/schema/elements/container,preview,Container Schema,container schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/container/,container,container,container,developer/schema,
new:developer/schema/elements/countdown,preview,Countdown Schema,countdown schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/countdown/,countdown,countdown,countdown,developer/schema,
new:developer/schema/elements/counter,preview,Counter Schema,counter schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/counter/,counter,counter,counter,developer/schema,
new:developer/schema/elements/div,preview,Div Schema,div schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/div/,div,div,div,developer/schema,
new:developer/schema/elements/divider,preview,Divider Schema,divider schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/divider/,divider,divider,divider,developer/schema,
new:developer/schema/elements/dropdown,preview,Dropdown Schema,dropdown schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/dropdown/,dropdown,dropdown,dropdown,developer/schema,
new:developer/schema/elements/facebook-page,preview,Facebook Page Schema,facebook page schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/facebook-page/,facebook-page,facebook-page,facebook-page,developer/schema,
new:developer/schema/elements/filter-active-filters,preview,Filter - Active Filters Schema,filter active filters schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-active-filters/,filter-active-filters,filter-active-filters,active-filters,developer/schema,
new:developer/schema/elements/filter-checkbox,preview,Filter - Checkbox Schema,filter checkbox schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-checkbox/,filter-checkbox,filter-checkbox,checkbox,developer/schema,
new:developer/schema/elements/filter-datepicker,preview,Filter - Datepicker Schema,filter datepicker schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-datepicker/,filter-datepicker,filter-datepicker,datepicker,developer/schema,
new:developer/schema/elements/filter-radio,preview,Filter - Radio Schema,filter radio schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-radio/,filter-radio,filter-radio,radio,developer/schema,
new:developer/schema/elements/filter-range,preview,Filter - Range Schema,filter range schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-range/,filter-range,filter-range,range,developer/schema,
new:developer/schema/elements/filter-search,preview,Filter - Search Schema,filter search schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-search/,filter-search,filter-search,search,developer/schema,
new:developer/schema/elements/filter-select,preview,Filter - Select Schema,filter select schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-select/,filter-select,filter-select,select,developer/schema,
new:developer/schema/elements/filter-submit,preview,Filter - Submit / Reset Schema,filter submit / reset schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-submit/,filter-submit,filter-submit,submit,developer/schema,
new:developer/schema/elements/form,preview,Form Schema,form schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/form/,form,form,form,developer/schema,
new:developer/schema/elements/heading,preview,Heading Schema,heading schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/heading/,heading,heading,heading,developer/schema,
new:developer/schema/elements/html,preview,HTML Schema,html schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/html/,html,html,html,developer/schema,
new:developer/schema/elements/icon-box,preview,Icon Box Schema,icon box schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/icon-box/,icon-box,icon-box,icon-box,developer/schema,
new:developer/schema/elements/icon,preview,Icon Schema,icon schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/icon/,icon,icon,icon,developer/schema,
new:developer/schema/elements/image-gallery,preview,Image Gallery Schema,image gallery schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/image-gallery/,image-gallery,image-gallery,image-gallery,developer/schema,
new:developer/schema/elements/image,preview,Image Schema,image schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/image/,image,image,image,developer/schema,
new:developer/schema/elements/instagram-feed,preview,Instagram Feed Schema,instagram feed schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/instagram-feed/,instagram-feed,instagram-feed,instagram-feed,developer/schema,
new:developer/schema/elements/list,preview,List Schema,list schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/list/,list,list,list,developer/schema,
new:developer/schema/elements/logo,preview,Logo Schema,logo schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/logo/,logo,logo,logo,developer/schema,
new:developer/schema/elements/map-connector,preview,Map Connector Schema,map connector schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map-connector/,map-connector,map-connector,map-connector,developer/schema,
new:developer/schema/elements/map-leaflet,preview,Map (Leaflet) Schema,map leaflet schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map-leaflet/,map-leaflet,map-leaflet,map-leaflet,developer/schema,
new:developer/schema/elements/map,preview,Map (Google) Schema,map google schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map/,map,map,map,developer/schema,
new:developer/schema/elements/nav-menu,preview,Nav Menu Schema,nav menu schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/nav-menu/,nav-menu,nav-menu,nav-menu,developer/schema,
new:developer/schema/elements/nav-nested,preview,Nav (Nestable) Schema,nav nestable schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/nav-nested/,nav-nested,nav-nested,nav-nested,developer/schema,
new:developer/schema/elements/offcanvas,preview,Offcanvas Schema,offcanvas schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/offcanvas/,offcanvas,offcanvas,offcanvas,developer/schema,
new:developer/schema/elements/pagination,preview,Pagination Schema,pagination schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pagination/,pagination,pagination,pagination,developer/schema,
new:developer/schema/elements/pie-chart,preview,Pie Chart Schema,pie chart schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pie-chart/,pie-chart,pie-chart,pie-chart,developer/schema,
new:developer/schema/elements/post-author,preview,Author Schema,author schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-author/,post-author,post-author,post-author,developer/schema,
new:developer/schema/elements/post-comments,preview,Comments Schema,comments schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-comments/,post-comments,post-comments,post-comments,developer/schema,
new:developer/schema/elements/post-content,preview,Post Content Schema,post content schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-content/,post-content,post-content,post-content,developer/schema,
new:developer/schema/elements/post-excerpt,preview,Excerpt Schema,excerpt schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-excerpt/,post-excerpt,post-excerpt,post-excerpt,developer/schema,
new:developer/schema/elements/post-meta,preview,Meta Data Schema,meta data schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-meta/,post-meta,post-meta,post-meta,developer/schema,
new:developer/schema/elements/post-navigation,preview,Post Navigation Schema,post navigation schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-navigation/,post-navigation,post-navigation,post-navigation,developer/schema,
new:developer/schema/elements/post-reading-progress-bar,preview,Reading Progress Bar Schema,reading progress bar schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-reading-progress-bar/,post-reading-progress-bar,post-reading-progress-bar,post-reading-progress-bar,developer/schema,
new:developer/schema/elements/post-reading-time,preview,Reading Time Schema,reading time schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-reading-time/,post-reading-time,post-reading-time,post-reading-time,developer/schema,
new:developer/schema/elements/post-sharing,preview,Social Sharing Schema,social sharing schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-sharing/,post-sharing,post-sharing,post-sharing,developer/schema,
new:developer/schema/elements/post-taxonomy,preview,Taxonomy Schema,taxonomy schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-taxonomy/,post-taxonomy,post-taxonomy,post-taxonomy,developer/schema,
new:developer/schema/elements/post-title,preview,Post Title Schema,post title schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-title/,post-title,post-title,post-title,developer/schema,
new:developer/schema/elements/post-toc,preview,Table Of Contents Schema,table of contents schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-toc/,post-toc,post-toc,post-toc,developer/schema,
new:developer/schema/elements/posts,preview,Posts Schema,posts schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/posts/,posts,posts,posts,developer/schema,
new:developer/schema/elements/pricing-tables,preview,Pricing Tables Schema,pricing tables schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pricing-tables/,pricing-tables,pricing-tables,pricing-tables,developer/schema,
new:developer/schema/elements/product-add-to-cart,preview,Add To Cart Schema,add to cart schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-add-to-cart/,product-add-to-cart,product-add-to-cart,product-add-to-cart,developer/schema,
new:developer/schema/elements/product-additional-information,preview,Product Additional Information Schema,product additional information schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-additional-information/,product-additional-information,product-additional-information,product-additional-information,developer/schema,
new:developer/schema/elements/product-content,preview,Product Content Schema,product content schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-content/,product-content,product-content,product-content,developer/schema,
new:developer/schema/elements/product-gallery,preview,Product Gallery Schema,product gallery schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-gallery/,product-gallery,product-gallery,product-gallery,developer/schema,
new:developer/schema/elements/product-meta,preview,Product Meta Schema,product meta schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-meta/,product-meta,product-meta,product-meta,developer/schema,
new:developer/schema/elements/product-price,preview,Product Price Schema,product price schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-price/,product-price,product-price,product-price,developer/schema,
new:developer/schema/elements/product-rating,preview,Product Rating Schema,product rating schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-rating/,product-rating,product-rating,product-rating,developer/schema,
new:developer/schema/elements/product-related,preview,Related Products Schema,related products schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-related/,product-related,product-related,product-related,developer/schema,
new:developer/schema/elements/product-reviews,preview,Product Reviews Schema,product reviews schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-reviews/,product-reviews,product-reviews,product-reviews,developer/schema,
new:developer/schema/elements/product-short-description,preview,Product Short Description Schema,product short description schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-short-description/,product-short-description,product-short-description,product-short-description,developer/schema,
new:developer/schema/elements/product-stock,preview,Product Stock Schema,product stock schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-stock/,product-stock,product-stock,product-stock,developer/schema,
new:developer/schema/elements/product-tabs,preview,Product Tabs Schema,product tabs schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-tabs/,product-tabs,product-tabs,product-tabs,developer/schema,
new:developer/schema/elements/product-title,preview,Product Title Schema,product title schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-title/,product-title,product-title,product-title,developer/schema,
new:developer/schema/elements/product-upsells,preview,Product Up/Cross-Sells Schema,product up/cross sells schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-upsells/,product-upsells,product-upsells,product-upsells,developer/schema,
new:developer/schema/elements/progress-bar,preview,Progress Bar Schema,progress bar schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/progress-bar/,progress-bar,progress-bar,progress-bar,developer/schema,
new:developer/schema/elements/query-results-summary,preview,Query Results Summary Schema,query results summary schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/query-results-summary/,query-results-summary,query-results-summary,query-results-summary,developer/schema,
new:developer/schema/elements/rating,preview,Rating Schema,rating schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/rating/,rating,rating,rating,developer/schema,
new:developer/schema/elements/related-posts,preview,Related Posts Schema,related posts schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/related-posts/,related-posts,related-posts,related-posts,developer/schema,
new:developer/schema/elements/search,preview,Search Schema,search schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/search/,search,search,search,developer/schema,
new:developer/schema/elements/section,preview,Section Schema,section schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/section/,section,section,section,developer/schema,
new:developer/schema/elements/shortcode,preview,Shortcode Schema,shortcode schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/shortcode/,shortcode,shortcode,shortcode,developer/schema,
new:developer/schema/elements/sidebar,preview,Sidebar Schema,sidebar schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/sidebar/,sidebar,sidebar,sidebar,developer/schema,
new:developer/schema/elements/slider-nested,preview,Slider (Nestable) Schema,slider nestable schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slider-nested/,slider-nested,slider-nested,slider-nested,developer/schema,
new:developer/schema/elements/slider,preview,Slider Schema,slider schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slider/,slider,slider,slider,developer/schema,
new:developer/schema/elements/slot,preview,Slot Schema,slot schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slot/,slot,slot,slot,developer/schema,
new:developer/schema/elements/social-icons,preview,Icon List Schema,icon list schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/social-icons/,social-icons,social-icons,social-icons,developer/schema,
new:developer/schema/elements/svg,preview,SVG Schema,svg schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/svg/,svg,svg,svg,developer/schema,
new:developer/schema/elements/tabs-nested,preview,Tabs (Nestable) Schema,tabs nestable schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/tabs-nested/,tabs-nested,tabs-nested,tabs-nested,developer/schema,
new:developer/schema/elements/tabs,preview,Tabs Schema,tabs schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/tabs/,tabs,tabs,tabs,developer/schema,
new:developer/schema/elements/team-members,preview,Team Members Schema,team members schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/team-members/,team-members,team-members,team-members,developer/schema,
new:developer/schema/elements/template,preview,Template Schema,template schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/template/,template,template,template,developer/schema,
new:developer/schema/elements/testimonials,preview,Testimonials Schema,testimonials schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/testimonials/,testimonials,testimonials,testimonials,developer/schema,
new:developer/schema/elements/text-basic,preview,Basic Text Schema,basic text schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text-basic/,text-basic,text-basic,text-basic,developer/schema,
new:developer/schema/elements/text-link,preview,Text Link Schema,text link schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text-link/,text-link,text-link,text-link,developer/schema,
new:developer/schema/elements/text,preview,Rich Text Schema,rich text schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text/,text,text,text,developer/schema,
new:developer/schema/elements/toggle-mode,preview,Toggle - Mode Schema,toggle mode schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/toggle-mode/,toggle-mode,toggle-mode,toggle-mode,developer/schema,
new:developer/schema/elements/toggle,preview,Toggle Schema,toggle schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/toggle/,toggle,toggle,toggle,developer/schema,
new:developer/schema/elements/video,preview,Video Schema,video schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/video/,video,video,video,developer/schema,
new:developer/schema/elements/woocommerce-account-add-payment-method,preview,Account - Add Payment Method Schema,account add payment method schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-add-payment-method/,woocommerce-account-add-payment-method,woocommerce-account-add-payment-method,woocommerce-account-add-payment-method,developer/schema,
new:developer/schema/elements/woocommerce-account-addresses,preview,Account - Addresses Schema,account addresses schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-addresses/,woocommerce-account-addresses,woocommerce-account-addresses,woocommerce-account-addresses,developer/schema,
new:developer/schema/elements/woocommerce-account-downloads,preview,Account - Downloads Schema,account downloads schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-downloads/,woocommerce-account-downloads,woocommerce-account-downloads,woocommerce-account-downloads,developer/schema,
new:developer/schema/elements/woocommerce-account-form-edit-account,preview,Account - Edit Account Schema,account edit account schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-edit-account/,woocommerce-account-form-edit-account,woocommerce-account-form-edit-account,woocommerce-account-form-edit-account,developer/schema,
new:developer/schema/elements/woocommerce-account-form-edit-address,preview,Account - Edit Address Schema,account edit address schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-edit-address/,woocommerce-account-form-edit-address,woocommerce-account-form-edit-address,woocommerce-account-form-edit-address,developer/schema,
new:developer/schema/elements/woocommerce-account-form-login,preview,Account - Login Form Schema,account login form schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-login/,woocommerce-account-form-login,woocommerce-account-form-login,woocommerce-account-form-login,developer/schema,
new:developer/schema/elements/woocommerce-account-form-lost-password,preview,Account - Lost Password Schema,account lost password schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-lost-password/,woocommerce-account-form-lost-password,woocommerce-account-form-lost-password,woocommerce-account-form-lost-password,developer/schema,
new:developer/schema/elements/woocommerce-account-form-register,preview,Account - Register Form Schema,account register form schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-register/,woocommerce-account-form-register,woocommerce-account-form-register,woocommerce-account-form-register,developer/schema,
new:developer/schema/elements/woocommerce-account-form-reset-password,preview,Account - Reset Password Schema,account reset password schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-reset-password/,woocommerce-account-form-reset-password,woocommerce-account-form-reset-password,woocommerce-account-form-reset-password,developer/schema,
new:developer/schema/elements/woocommerce-account-orders,preview,Account - Orders Schema,account orders schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-orders/,woocommerce-account-orders,woocommerce-account-orders,woocommerce-account-orders,developer/schema,
new:developer/schema/elements/woocommerce-account-page,preview,Account - Page Schema,account page schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-page/,woocommerce-account-page,woocommerce-account-page,woocommerce-account-page,developer/schema,
new:developer/schema/elements/woocommerce-account-payment-methods,preview,Account - Payment Methods Schema,account payment methods schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-payment-methods/,woocommerce-account-payment-methods,woocommerce-account-payment-methods,woocommerce-account-payment-methods,developer/schema,
new:developer/schema/elements/woocommerce-account-view-order,preview,Account - View Order Schema,account view order schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-view-order/,woocommerce-account-view-order,woocommerce-account-view-order,woocommerce-account-view-order,developer/schema,
new:developer/schema/elements/woocommerce-breadcrumbs,preview,Breadcrumbs (WooCommerce) Schema,breadcrumbs woocommerce schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-breadcrumbs/,woocommerce-breadcrumbs,woocommerce-breadcrumbs,woocommerce-breadcrumbs,developer/schema,
new:developer/schema/elements/woocommerce-cart-collaterals,preview,Cart Totals Schema,cart totals schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-collaterals/,woocommerce-cart-collaterals,woocommerce-cart-collaterals,woocommerce-cart-collaterals,developer/schema,
new:developer/schema/elements/woocommerce-cart-coupon,preview,Cart Coupon Schema,cart coupon schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-coupon/,woocommerce-cart-coupon,woocommerce-cart-coupon,woocommerce-cart-coupon,developer/schema,
new:developer/schema/elements/woocommerce-cart-items,preview,Cart Items Schema,cart items schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-items/,woocommerce-cart-items,woocommerce-cart-items,woocommerce-cart-items,developer/schema,
new:developer/schema/elements/woocommerce-checkout-coupon,preview,Checkout Coupon Schema,checkout coupon schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-coupon/,woocommerce-checkout-coupon,woocommerce-checkout-coupon,woocommerce-checkout-coupon,developer/schema,
new:developer/schema/elements/woocommerce-checkout-customer-details,preview,Checkout Customer Details Schema,checkout customer details schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-customer-details/,woocommerce-checkout-customer-details,woocommerce-checkout-customer-details,woocommerce-checkout-customer-details,developer/schema,
new:developer/schema/elements/woocommerce-checkout-login,preview,Checkout Login Schema,checkout login schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-login/,woocommerce-checkout-login,woocommerce-checkout-login,woocommerce-checkout-login,developer/schema,
new:developer/schema/elements/woocommerce-checkout-order-payment,preview,Checkout Order Payment Schema,checkout order payment schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-payment/,woocommerce-checkout-order-payment,woocommerce-checkout-order-payment,woocommerce-checkout-order-payment,developer/schema,
new:developer/schema/elements/woocommerce-checkout-order-review,preview,Checkout Order Review Schema,checkout order review schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-review/,woocommerce-checkout-order-review,woocommerce-checkout-order-review,woocommerce-checkout-order-review,developer/schema,
new:developer/schema/elements/woocommerce-checkout-order-table,preview,Checkout Order Table Schema,checkout order table schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-table/,woocommerce-checkout-order-table,woocommerce-checkout-order-table,woocommerce-checkout-order-table,developer/schema,
new:developer/schema/elements/woocommerce-checkout-thankyou,preview,Checkout Thank You Schema,checkout thank you schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-thankyou/,woocommerce-checkout-thankyou,woocommerce-checkout-thankyou,woocommerce-checkout-thankyou,developer/schema,
new:developer/schema/elements/woocommerce-mini-cart,preview,Mini Cart Schema,mini cart schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-mini-cart/,woocommerce-mini-cart,woocommerce-mini-cart,woocommerce-mini-cart,developer/schema,
new:developer/schema/elements/woocommerce-notice,preview,Notice Schema,notice schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-notice/,woocommerce-notice,woocommerce-notice,woocommerce-notice,developer/schema,
new:developer/schema/elements/woocommerce-products-archive-description,preview,Products Archive Description Schema,products archive description schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-archive-description/,woocommerce-products-archive-description,woocommerce-products-archive-description,woocommerce-products-archive-description,developer/schema,
