doc_id,title,source_url,local_path,section,subsection,doc_kind,asset_count,external_embed_count,status,note
new:developer/schema/elements/back-to-top,Back To Top Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/back-to-top/,corpus/bricks-academy-preview/developer/schema/elements/back-to-top.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/block,Block Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/block/,corpus/bricks-academy-preview/developer/schema/elements/block.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/breadcrumbs,Breadcrumbs Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/breadcrumbs/,corpus/bricks-academy-preview/developer/schema/elements/breadcrumbs.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/button,Button Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/button/,corpus/bricks-academy-preview/developer/schema/elements/button.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/carousel,Carousel Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/carousel/,corpus/bricks-academy-preview/developer/schema/elements/carousel.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/code,Code Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/code/,corpus/bricks-academy-preview/developer/schema/elements/code.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/common/conditions,Element Conditions Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/conditions/,corpus/bricks-academy-preview/developer/schema/elements/common/conditions.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/common/element,Element Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/element/,corpus/bricks-academy-preview/developer/schema/elements/common/element.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/common/interactions,Element Interactions Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/common/interactions/,corpus/bricks-academy-preview/developer/schema/elements/common/interactions.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/container,Container Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/container/,corpus/bricks-academy-preview/developer/schema/elements/container.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/countdown,Countdown Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/countdown/,corpus/bricks-academy-preview/developer/schema/elements/countdown.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/counter,Counter Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/counter/,corpus/bricks-academy-preview/developer/schema/elements/counter.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/div,Div Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/div/,corpus/bricks-academy-preview/developer/schema/elements/div.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/divider,Divider Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/divider/,corpus/bricks-academy-preview/developer/schema/elements/divider.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/dropdown,Dropdown Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/dropdown/,corpus/bricks-academy-preview/developer/schema/elements/dropdown.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/facebook-page,Facebook Page Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/facebook-page/,corpus/bricks-academy-preview/developer/schema/elements/facebook-page.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-active-filters,Filter - Active Filters Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-active-filters/,corpus/bricks-academy-preview/developer/schema/elements/filter-active-filters.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-checkbox,Filter - Checkbox Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-checkbox/,corpus/bricks-academy-preview/developer/schema/elements/filter-checkbox.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-datepicker,Filter - Datepicker Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-datepicker/,corpus/bricks-academy-preview/developer/schema/elements/filter-datepicker.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-radio,Filter - Radio Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-radio/,corpus/bricks-academy-preview/developer/schema/elements/filter-radio.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-range,Filter - Range Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-range/,corpus/bricks-academy-preview/developer/schema/elements/filter-range.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-search,Filter - Search Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-search/,corpus/bricks-academy-preview/developer/schema/elements/filter-search.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-select,Filter - Select Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-select/,corpus/bricks-academy-preview/developer/schema/elements/filter-select.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/filter-submit,Filter - Submit / Reset Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/filter-submit/,corpus/bricks-academy-preview/developer/schema/elements/filter-submit.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/form,Form Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/form/,corpus/bricks-academy-preview/developer/schema/elements/form.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/heading,Heading Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/heading/,corpus/bricks-academy-preview/developer/schema/elements/heading.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/html,HTML Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/html/,corpus/bricks-academy-preview/developer/schema/elements/html.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/icon-box,Icon Box Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/icon-box/,corpus/bricks-academy-preview/developer/schema/elements/icon-box.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/icon,Icon Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/icon/,corpus/bricks-academy-preview/developer/schema/elements/icon.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/image-gallery,Image Gallery Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/image-gallery/,corpus/bricks-academy-preview/developer/schema/elements/image-gallery.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/image,Image Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/image/,corpus/bricks-academy-preview/developer/schema/elements/image.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/instagram-feed,Instagram Feed Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/instagram-feed/,corpus/bricks-academy-preview/developer/schema/elements/instagram-feed.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/list,List Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/list/,corpus/bricks-academy-preview/developer/schema/elements/list.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/logo,Logo Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/logo/,corpus/bricks-academy-preview/developer/schema/elements/logo.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/map-connector,Map Connector Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map-connector/,corpus/bricks-academy-preview/developer/schema/elements/map-connector.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/map-leaflet,Map (Leaflet) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map-leaflet/,corpus/bricks-academy-preview/developer/schema/elements/map-leaflet.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/map,Map (Google) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/map/,corpus/bricks-academy-preview/developer/schema/elements/map.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/nav-menu,Nav Menu Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/nav-menu/,corpus/bricks-academy-preview/developer/schema/elements/nav-menu.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/nav-nested,Nav (Nestable) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/nav-nested/,corpus/bricks-academy-preview/developer/schema/elements/nav-nested.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/offcanvas,Offcanvas Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/offcanvas/,corpus/bricks-academy-preview/developer/schema/elements/offcanvas.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/pagination,Pagination Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pagination/,corpus/bricks-academy-preview/developer/schema/elements/pagination.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/pie-chart,Pie Chart Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pie-chart/,corpus/bricks-academy-preview/developer/schema/elements/pie-chart.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-author,Author Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-author/,corpus/bricks-academy-preview/developer/schema/elements/post-author.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-comments,Comments Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-comments/,corpus/bricks-academy-preview/developer/schema/elements/post-comments.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-content,Post Content Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-content/,corpus/bricks-academy-preview/developer/schema/elements/post-content.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-excerpt,Excerpt Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-excerpt/,corpus/bricks-academy-preview/developer/schema/elements/post-excerpt.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-meta,Meta Data Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-meta/,corpus/bricks-academy-preview/developer/schema/elements/post-meta.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-navigation,Post Navigation Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-navigation/,corpus/bricks-academy-preview/developer/schema/elements/post-navigation.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-reading-progress-bar,Reading Progress Bar Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-reading-progress-bar/,corpus/bricks-academy-preview/developer/schema/elements/post-reading-progress-bar.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-reading-time,Reading Time Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-reading-time/,corpus/bricks-academy-preview/developer/schema/elements/post-reading-time.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-sharing,Social Sharing Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-sharing/,corpus/bricks-academy-preview/developer/schema/elements/post-sharing.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-taxonomy,Taxonomy Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-taxonomy/,corpus/bricks-academy-preview/developer/schema/elements/post-taxonomy.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-title,Post Title Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-title/,corpus/bricks-academy-preview/developer/schema/elements/post-title.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/post-toc,Table Of Contents Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/post-toc/,corpus/bricks-academy-preview/developer/schema/elements/post-toc.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/posts,Posts Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/posts/,corpus/bricks-academy-preview/developer/schema/elements/posts.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/pricing-tables,Pricing Tables Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/pricing-tables/,corpus/bricks-academy-preview/developer/schema/elements/pricing-tables.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-add-to-cart,Add To Cart Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-add-to-cart/,corpus/bricks-academy-preview/developer/schema/elements/product-add-to-cart.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-additional-information,Product Additional Information Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-additional-information/,corpus/bricks-academy-preview/developer/schema/elements/product-additional-information.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-content,Product Content Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-content/,corpus/bricks-academy-preview/developer/schema/elements/product-content.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-gallery,Product Gallery Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-gallery/,corpus/bricks-academy-preview/developer/schema/elements/product-gallery.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-meta,Product Meta Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-meta/,corpus/bricks-academy-preview/developer/schema/elements/product-meta.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-price,Product Price Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-price/,corpus/bricks-academy-preview/developer/schema/elements/product-price.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-rating,Product Rating Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-rating/,corpus/bricks-academy-preview/developer/schema/elements/product-rating.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-related,Related Products Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-related/,corpus/bricks-academy-preview/developer/schema/elements/product-related.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-reviews,Product Reviews Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-reviews/,corpus/bricks-academy-preview/developer/schema/elements/product-reviews.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-short-description,Product Short Description Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-short-description/,corpus/bricks-academy-preview/developer/schema/elements/product-short-description.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-stock,Product Stock Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-stock/,corpus/bricks-academy-preview/developer/schema/elements/product-stock.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-tabs,Product Tabs Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-tabs/,corpus/bricks-academy-preview/developer/schema/elements/product-tabs.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-title,Product Title Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-title/,corpus/bricks-academy-preview/developer/schema/elements/product-title.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/product-upsells,Product Up/Cross-Sells Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/product-upsells/,corpus/bricks-academy-preview/developer/schema/elements/product-upsells.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/progress-bar,Progress Bar Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/progress-bar/,corpus/bricks-academy-preview/developer/schema/elements/progress-bar.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/query-results-summary,Query Results Summary Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/query-results-summary/,corpus/bricks-academy-preview/developer/schema/elements/query-results-summary.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/rating,Rating Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/rating/,corpus/bricks-academy-preview/developer/schema/elements/rating.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/related-posts,Related Posts Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/related-posts/,corpus/bricks-academy-preview/developer/schema/elements/related-posts.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/search,Search Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/search/,corpus/bricks-academy-preview/developer/schema/elements/search.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/section,Section Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/section/,corpus/bricks-academy-preview/developer/schema/elements/section.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/shortcode,Shortcode Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/shortcode/,corpus/bricks-academy-preview/developer/schema/elements/shortcode.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/sidebar,Sidebar Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/sidebar/,corpus/bricks-academy-preview/developer/schema/elements/sidebar.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/slider-nested,Slider (Nestable) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slider-nested/,corpus/bricks-academy-preview/developer/schema/elements/slider-nested.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/slider,Slider Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slider/,corpus/bricks-academy-preview/developer/schema/elements/slider.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/slot,Slot Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/slot/,corpus/bricks-academy-preview/developer/schema/elements/slot.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/social-icons,Icon List Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/social-icons/,corpus/bricks-academy-preview/developer/schema/elements/social-icons.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/svg,SVG Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/svg/,corpus/bricks-academy-preview/developer/schema/elements/svg.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/tabs-nested,Tabs (Nestable) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/tabs-nested/,corpus/bricks-academy-preview/developer/schema/elements/tabs-nested.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/tabs,Tabs Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/tabs/,corpus/bricks-academy-preview/developer/schema/elements/tabs.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/team-members,Team Members Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/team-members/,corpus/bricks-academy-preview/developer/schema/elements/team-members.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/template,Template Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/template/,corpus/bricks-academy-preview/developer/schema/elements/template.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/testimonials,Testimonials Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/testimonials/,corpus/bricks-academy-preview/developer/schema/elements/testimonials.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/text-basic,Basic Text Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text-basic/,corpus/bricks-academy-preview/developer/schema/elements/text-basic.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/text-link,Text Link Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text-link/,corpus/bricks-academy-preview/developer/schema/elements/text-link.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/text,Rich Text Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/text/,corpus/bricks-academy-preview/developer/schema/elements/text.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/toggle-mode,Toggle - Mode Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/toggle-mode/,corpus/bricks-academy-preview/developer/schema/elements/toggle-mode.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/toggle,Toggle Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/toggle/,corpus/bricks-academy-preview/developer/schema/elements/toggle.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/video,Video Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/video/,corpus/bricks-academy-preview/developer/schema/elements/video.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-add-payment-method,Account - Add Payment Method Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-add-payment-method/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-add-payment-method.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-addresses,Account - Addresses Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-addresses/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-addresses.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-downloads,Account - Downloads Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-downloads/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-downloads.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-edit-account,Account - Edit Account Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-edit-account/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-edit-account.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-edit-address,Account - Edit Address Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-edit-address/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-edit-address.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-login,Account - Login Form Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-login/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-login.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-lost-password,Account - Lost Password Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-lost-password/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-lost-password.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-register,Account - Register Form Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-register/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-register.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-form-reset-password,Account - Reset Password Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-form-reset-password/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-form-reset-password.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-orders,Account - Orders Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-orders/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-orders.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-page,Account - Page Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-page/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-page.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-payment-methods,Account - Payment Methods Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-payment-methods/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-payment-methods.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-account-view-order,Account - View Order Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-account-view-order/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-account-view-order.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-breadcrumbs,Breadcrumbs (WooCommerce) Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-breadcrumbs/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-breadcrumbs.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-cart-collaterals,Cart Totals Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-collaterals/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-cart-collaterals.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-cart-coupon,Cart Coupon Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-coupon/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-cart-coupon.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-cart-items,Cart Items Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-cart-items/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-cart-items.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-coupon,Checkout Coupon Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-coupon/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-coupon.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-customer-details,Checkout Customer Details Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-customer-details/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-customer-details.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-login,Checkout Login Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-login/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-login.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-order-payment,Checkout Order Payment Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-payment/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-order-payment.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-order-review,Checkout Order Review Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-review/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-order-review.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-order-table,Checkout Order Table Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-order-table/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-order-table.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-checkout-thankyou,Checkout Thank You Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-checkout-thankyou/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-checkout-thankyou.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-mini-cart,Mini Cart Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-mini-cart/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-mini-cart.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-notice,Notice Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-notice/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-notice.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-products-archive-description,Products Archive Description Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-archive-description/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-products-archive-description.md,developer,developer/schema,schema,0,0,ok,
new:developer/schema/elements/woocommerce-products-filter,Products Filter Schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-filter/,corpus/bricks-academy-preview/developer/schema/elements/woocommerce-products-filter.md,developer,developer/schema,schema,0,0,ok,
